id,original,simple,references,fluency,meaning,simplicity,system
55,events europe july 29 — battle of stiklestad (norway): olav haraldsson loses to his pagan vassals and is killed in the battle.,"events july 29, battle of stiklestad (norway): olav haraldsson is killed in the battle of stiklestad, norway.","['july 29 - battle of stiklestad (norway): olav haraldsson loses to his pagan vassals and is killed.', 'july 29 in the battle of stiklestad (norway): olav haraldsson lost to atheist men and was killed.', 'on july 29, during the norwegian battle of stiklestad, olav haraldsson was killed by his pagan vassals.', 'olav haraldsson lost the battle of stiklestad in europe and was killed in the fight.', 'event europe july 29 - battle of stiklestad: olav harraldsson is killed in the battle.', 'the battle of stiklestad (norway) took place on july 29.  olav haraldsson lost to his pagan vassals.  he was killed in battle.', 'olav haraldsson lost to his pagan vassals and was killed in the battle of stiklestad on july 29.', 'olav haraldson was killed in the battle of stiklstad (norway) on july 29th.', 'in europe on july 29th, the battle of stiklestad happened; olav haraldsson was killed.', 'on july 29 olav haraldsson was killed in the battle of stikestad in norway.']",-0.706313317,0.48692284399999997,0.8743881290000001,ACCESS
55,events europe july 29 — battle of stiklestad (norway): olav haraldsson loses to his pagan vassals and is killed in the battle.,events july 29 - fight of stiklestad (norway): olav haraldsson loses to his pagan vassals and is killed in the fight.,"['july 29 - battle of stiklestad (norway): olav haraldsson loses to his pagan vassals and is killed.', 'july 29 in the battle of stiklestad (norway): olav haraldsson lost to atheist men and was killed.', 'on july 29, during the norwegian battle of stiklestad, olav haraldsson was killed by his pagan vassals.', 'olav haraldsson lost the battle of stiklestad in europe and was killed in the fight.', 'event europe july 29 - battle of stiklestad: olav harraldsson is killed in the battle.', 'the battle of stiklestad (norway) took place on july 29.  olav haraldsson lost to his pagan vassals.  he was killed in battle.', 'olav haraldsson lost to his pagan vassals and was killed in the battle of stiklestad on july 29.', 'olav haraldson was killed in the battle of stiklstad (norway) on july 29th.', 'in europe on july 29th, the battle of stiklestad happened; olav haraldsson was killed.', 'on july 29 olav haraldsson was killed in the battle of stikestad in norway.']",0.07757921200000001,0.621921787,0.308990108,DMASS-DCSS
55,events europe july 29 — battle of stiklestad (norway): olav haraldsson loses to his pagan vassals and is killed in the battle.,events europe july 29 olav haraldsson loses and is killed.,"['july 29 - battle of stiklestad (norway): olav haraldsson loses to his pagan vassals and is killed.', 'july 29 in the battle of stiklestad (norway): olav haraldsson lost to atheist men and was killed.', 'on july 29, during the norwegian battle of stiklestad, olav haraldsson was killed by his pagan vassals.', 'olav haraldsson lost the battle of stiklestad in europe and was killed in the fight.', 'event europe july 29 - battle of stiklestad: olav harraldsson is killed in the battle.', 'the battle of stiklestad (norway) took place on july 29.  olav haraldsson lost to his pagan vassals.  he was killed in battle.', 'olav haraldsson lost to his pagan vassals and was killed in the battle of stiklestad on july 29.', 'olav haraldson was killed in the battle of stiklstad (norway) on july 29th.', 'in europe on july 29th, the battle of stiklestad happened; olav haraldsson was killed.', 'on july 29 olav haraldsson was killed in the battle of stikestad in norway.']",-0.472899926,-0.5783854629999999,-0.057622807000000005,Hybrid
56,"fearing that drek will destroy the galaxy, clank asks ratchet to help him find the famous superhero captain qwark, in an effort to stop drek.","fearing that drek will destroy the galaxy, clank asks ratchet to help him find the famous captain qwark, to stop drek.","['clank was afraid that drek would destroy the galaxy, so he asked ratchet to help him find the famous superhero captain qwark.', 'drek might destroy the galaxy. clank and ratchet need to locate captain qwark. he might be able to stop drek.', 'clank asks ratchet to help him find the famous superhero captain qwark in an effort to stop drek from destroying the galaxy.', 'fearing that drek will destroy the galaxy, a search is underway for captain qwark, to help stop drek.', 'clank asks ratchet to help him find captain qwark to stop drek from destroying the galaxy.', 'fearing that drek will destroy the galaxy, clank asks ratchet to help him find the famous superhero captain qwark. he hopes this will stop drek.', 'clank fears that drek will destroy the galaxy.  therefore, clank asks ratchet to help him found the famous superhero captain qwark.  maybe qwark will be able to stop drek.', 'while trying to stop drek, clank asks ratchet to help him find captain quark.', 'to stop drek from destroying the galaxy, clank  asks for help from ratchet to find captain qwark.', 'in an effort to stop drek from destroying the galaxy, clank asks rachet to help him find captain qwark.']",0.49745063100000003,1.05397828,0.9108347440000001,ACCESS
56,"fearing that drek will destroy the galaxy, clank asks ratchet to help him find the famous superhero captain qwark, in an effort to stop drek.","fearing that drek will destroy the galaxy, clank asks ratchet to help him find the famous superhero captain qwark.","['clank was afraid that drek would destroy the galaxy, so he asked ratchet to help him find the famous superhero captain qwark.', 'drek might destroy the galaxy. clank and ratchet need to locate captain qwark. he might be able to stop drek.', 'clank asks ratchet to help him find the famous superhero captain qwark in an effort to stop drek from destroying the galaxy.', 'fearing that drek will destroy the galaxy, a search is underway for captain qwark, to help stop drek.', 'clank asks ratchet to help him find captain qwark to stop drek from destroying the galaxy.', 'fearing that drek will destroy the galaxy, clank asks ratchet to help him find the famous superhero captain qwark. he hopes this will stop drek.', 'clank fears that drek will destroy the galaxy.  therefore, clank asks ratchet to help him found the famous superhero captain qwark.  maybe qwark will be able to stop drek.', 'while trying to stop drek, clank asks ratchet to help him find captain quark.', 'to stop drek from destroying the galaxy, clank  asks for help from ratchet to find captain qwark.', 'in an effort to stop drek from destroying the galaxy, clank asks rachet to help him find captain qwark.']",0.658964885,0.6852496570000001,1.0063382779999999,Dress-Ls
56,"fearing that drek will destroy the galaxy, clank asks ratchet to help him find the famous superhero captain qwark, in an effort to stop drek.","fearing that drek will destroy the galaxy, clank asks ratchet to help him find the superhero captain qwark, in an effort to stop drek.","['clank was afraid that drek would destroy the galaxy, so he asked ratchet to help him find the famous superhero captain qwark.', 'drek might destroy the galaxy. clank and ratchet need to locate captain qwark. he might be able to stop drek.', 'clank asks ratchet to help him find the famous superhero captain qwark in an effort to stop drek from destroying the galaxy.', 'fearing that drek will destroy the galaxy, a search is underway for captain qwark, to help stop drek.', 'clank asks ratchet to help him find captain qwark to stop drek from destroying the galaxy.', 'fearing that drek will destroy the galaxy, clank asks ratchet to help him find the famous superhero captain qwark. he hopes this will stop drek.', 'clank fears that drek will destroy the galaxy.  therefore, clank asks ratchet to help him found the famous superhero captain qwark.  maybe qwark will be able to stop drek.', 'while trying to stop drek, clank asks ratchet to help him find captain quark.', 'to stop drek from destroying the galaxy, clank  asks for help from ratchet to find captain qwark.', 'in an effort to stop drek from destroying the galaxy, clank asks rachet to help him find captain qwark.']",0.5761479039999999,0.9693209890000001,0.20748085100000002,Hybrid
58,"following the drummers are dancers, who often play the sogo (a tiny drum that makes almost no sound) and tend to have more elaborate — even acrobatic — choreography.","following the drummers are dancers, who often play the sogo (a small drum that makes almost no sound) and tend to have more elaborate -- even acrobatic -- choreography.","['following the drummers are dancers, who often play the sogo (a tiny drum that makes almost no sound). they tend to have more elaborate — even acrobatic — choreography.', 'dancers come after the drummers who play the sogo ( a tiny drum that makes not too much sound) and has harder dancing.', 'following the drummers are dancers, who often play the sogo and have more elaborate choreography.', 'after the drummers are dancers, who often play the sogo (a tiny drum making almost no sound) and usually hav more elaborate — even acrobatic — choreography.', 'the dancers play a small soundless drum and have elaborate choreography.', 'after the drummers are dancers that play sogo with more difficult choreography.', 'the dancers come after the drummers. they often play the sogo which is a tiny drum that makes almost no sound and tend to have more detailed — even acrobatic — dance styles.', 'after the drummers are dancers. the dancers often play the sogo (a small, quiet drum) and usually perform more difficult moves.', 'after the drummers come dangers who often play the sogo.  the sogo is a tiny, almost noiseless drum.  the dancers usually have fancier acrobatic-like dance moves.', 'after the drummers are dancers with elaborate movements. they often play a tiny drum called the sogo.']",0.584409309,0.654562552,0.184614795,PBMT-R
59,"for example, the stylebook of the associated press is updated annually.","for example, the stylebook of the associated press is picked every year.","['for example, the associated press stylebook is updated every year.', 'the associated press stylebook is updated annually.', 'for example, the associated press stylebook annually updates.', 'for example, the designs used by the associated press are updated every year.', 'the stylebook of the associated press is updated every year.', 'the stylebook of the associated press is updated yearly.', 'the associated press style guide is updated every year.', 'the stylebook of the associated press is updated every year.', 'the stylebook of the associated press is updated each year.', 'the associated press stylebook  section is updated annually.']",0.533737205,-0.304600811,-0.24524957,DMASS-DCSS
59,"for example, the stylebook of the associated press is updated annually.",", the stylebook is updated.","['for example, the associated press stylebook is updated every year.', 'the associated press stylebook is updated annually.', 'for example, the associated press stylebook annually updates.', 'for example, the designs used by the associated press are updated every year.', 'the stylebook of the associated press is updated every year.', 'the stylebook of the associated press is updated yearly.', 'the associated press style guide is updated every year.', 'the stylebook of the associated press is updated every year.', 'the stylebook of the associated press is updated each year.', 'the associated press stylebook  section is updated annually.']",-1.451806674,-0.9420211829999999,-0.477250755,Hybrid
60,"for rowling, this scene is important because it shows harry's bravery, and by retrieving cedric's corpse, he demonstrates selflessness and compassion.","for rowling, this scene is important because it shows harry's bravery, and cedric's corpse, he shows selflessness and compassion.","[""for rowling, this scene is important because it shows harry's bravery, and by retrieving cedric's corpse, he shows selflessness and compassion."", ""this scene is important for rowling because it shows harry's bravery, and by getting cedric's corpse back, he demonstrates selflessness and kindness."", ""for rowling, this scene is important because it shows harry's bravery. also, by getting cedric's corpse, he shows selflessness and compassion."", ""rowling finds this scene important because it shows harry's bravery, selflessness and compassion by retrieving cedric's corpse."", ""for rowling, this scene is important because it shows harry's bravery. by retrieving cedric's corpse, harry demonstrates selflessness and compassion."", ""the scene of harry retrieving cedric's corpse demonstrates his bravery, selflessness, and compassion."", ""this scene is important for rowling because it shows harry's bravery and demonstrates his selflessness and compassion."", ""this scene is important to rowling because it shows harry's bravery, and he demonstrates selflessness and compassion."", ""rowling thinks the scene of harry getting cedric's corpse is important and brave because it shows his care."", ""this scene is important because it shows harry's bravery, selflessness, and compassion.""]",-0.349864241,-0.519980282,-0.41724169899999997,ACCESS
61,forty-nine species of pipefish and nine species of seahorse have been recorded.,pipefish species of forty-nine and nine species of chinchilla have been made.,"['49 species of pipefish and 9 species of seahorse have been recorded.', 'forty-nine groups of pipefish and nine groups of seahorse are marked.', 'there are 49 types of pipefish and 9 types of seahorse.', 'forty-nine types of pipefish and nine types of seahorse have been found.', '49 species of pipefish and 9 species of seahorse have been recorded.', 'forty-nine species of pipefish and nine species of seahorse have been found.', 'there have been many species of pipefish and seahorse recorded.', 'there are 49 species of pipefish and nine species of seahorses.', 'forty-nine types of pipefish and nine types of seahorse have been discovered.', 'there are forty-nine types of pipefish. nine species of seahorse exist.']",-1.194525789,-0.961163365,-0.791809654,DMASS-DCSS
61,forty-nine species of pipefish and nine species of seahorse have been recorded.,species of pipefish and nine species of seahorse have been recorded.,"['49 species of pipefish and 9 species of seahorse have been recorded.', 'forty-nine groups of pipefish and nine groups of seahorse are marked.', 'there are 49 types of pipefish and 9 types of seahorse.', 'forty-nine types of pipefish and nine types of seahorse have been found.', '49 species of pipefish and 9 species of seahorse have been recorded.', 'forty-nine species of pipefish and nine species of seahorse have been found.', 'there have been many species of pipefish and seahorse recorded.', 'there are 49 species of pipefish and nine species of seahorses.', 'forty-nine types of pipefish and nine types of seahorse have been discovered.', 'there are forty-nine types of pipefish. nine species of seahorse exist.']",0.549349738,-0.015525285,0.056586152,Hybrid
61,forty-nine species of pipefish and nine species of seahorse have been recorded.,the species of pipefish and three species of length have been recorded.,"['49 species of pipefish and 9 species of seahorse have been recorded.', 'forty-nine groups of pipefish and nine groups of seahorse are marked.', 'there are 49 types of pipefish and 9 types of seahorse.', 'forty-nine types of pipefish and nine types of seahorse have been found.', '49 species of pipefish and 9 species of seahorse have been recorded.', 'forty-nine species of pipefish and nine species of seahorse have been found.', 'there have been many species of pipefish and seahorse recorded.', 'there are 49 species of pipefish and nine species of seahorses.', 'forty-nine types of pipefish and nine types of seahorse have been discovered.', 'there are forty-nine types of pipefish. nine species of seahorse exist.']",-0.622159935,-1.2897672340000002,-0.764548566,PBMT-R
61,forty-nine species of pipefish and nine species of seahorse have been recorded.,49 species of pipefish and nine species of seahorse has been made.,"['49 species of pipefish and 9 species of seahorse have been recorded.', 'forty-nine groups of pipefish and nine groups of seahorse are marked.', 'there are 49 types of pipefish and 9 types of seahorse.', 'forty-nine types of pipefish and nine types of seahorse have been found.', '49 species of pipefish and 9 species of seahorse have been recorded.', 'forty-nine species of pipefish and nine species of seahorse have been found.', 'there have been many species of pipefish and seahorse recorded.', 'there are 49 species of pipefish and nine species of seahorses.', 'forty-nine types of pipefish and nine types of seahorse have been discovered.', 'there are forty-nine types of pipefish. nine species of seahorse exist.']",-0.560640541,-0.660051729,-0.538967911,SBMT-SARI
63,"from the telephone exchange, the port jackson district commandant could communicate with all military installations on the harbour.","from the telephone exchange, the port jackson district nose could draw with all military installations on the harbor.","['the port jackson district commandant could use the telephone to contact every military installation by the port.', 'the port jackson district commandant could talk with all military groups on the harbour via telephone.', 'from the telephone, the port jackson district commandant could communicate with all the troops on the harbour.', 'from his telephone, the port jackson district commandant could talk to all the military bases on the harbour.', 'from exchanging telephone, the commandant of port jackson district could communicate with all military stations on the harbor.', 'the port jackson district commandant could talk to all military at the harbor by telephone.', 'from the telephone exchange, the port jackson district commandant could talk with all military installations on the harbour.', 'the port jackson commandant could talk by telephone with all military units on the harbour.', 'the port jackson district commandant could speak with all military installations on the harbour using the telephone exchange.', 'from the telephone, the port jackson district commandant could communicate with all military installations on the harbour.']",-1.070489126,-0.326672545,-0.778532277,DMASS-DCSS
63,"from the telephone exchange, the port jackson district commandant could communicate with all military installations on the harbour.",", the port district jackson commandant could communicate.","['the port jackson district commandant could use the telephone to contact every military installation by the port.', 'the port jackson district commandant could talk with all military groups on the harbour via telephone.', 'from the telephone, the port jackson district commandant could communicate with all the troops on the harbour.', 'from his telephone, the port jackson district commandant could talk to all the military bases on the harbour.', 'from exchanging telephone, the commandant of port jackson district could communicate with all military stations on the harbor.', 'the port jackson district commandant could talk to all military at the harbor by telephone.', 'from the telephone exchange, the port jackson district commandant could talk with all military installations on the harbour.', 'the port jackson commandant could talk by telephone with all military units on the harbour.', 'the port jackson district commandant could speak with all military installations on the harbour using the telephone exchange.', 'from the telephone, the port jackson district commandant could communicate with all military installations on the harbour.']",-1.602480486,-1.1356309340000001,-0.717264296,Hybrid
63,"from the telephone exchange, the port jackson district commandant could communicate with all military installations on the harbour.","from the telephone exchange, the port jackson district commander could get in touch with all the military facilities on the harbour.","['the port jackson district commandant could use the telephone to contact every military installation by the port.', 'the port jackson district commandant could talk with all military groups on the harbour via telephone.', 'from the telephone, the port jackson district commandant could communicate with all the troops on the harbour.', 'from his telephone, the port jackson district commandant could talk to all the military bases on the harbour.', 'from exchanging telephone, the commandant of port jackson district could communicate with all military stations on the harbor.', 'the port jackson district commandant could talk to all military at the harbor by telephone.', 'from the telephone exchange, the port jackson district commandant could talk with all military installations on the harbour.', 'the port jackson commandant could talk by telephone with all military units on the harbour.', 'the port jackson district commandant could speak with all military installations on the harbour using the telephone exchange.', 'from the telephone, the port jackson district commandant could communicate with all military installations on the harbour.']",0.7691098279999999,0.727093801,0.876238517,SBMT-SARI
64,frédéric chopin's opus 57 is a berceuse for solo piano.,frédéric chopin's opus 57 is a piano music for solo piano.,"['opus 57 is a lullaby on the solo piano by frederic chopin.', ""chopin's opus 57 is a lullaby played by a single piano."", ""chopin's opus 57 is a piano lullaby."", ""frederic chopin's opus 57 is a lullaby for piano."", ""chopin's opus 57 is a lullaby for piano."", ""frédéric chopin's opus 57 is a piano berceuse."", ""frédéric chopin's opus 57 is a lullaby for piano."", ""chopin's opus 57 is a lullaby for a single piano."", ""frédéric chopin's opus 57 is considered a lullaby for solo piano."", ""frederic chopin's opus 57 is a lullaby for one piano player.""]",0.275287347,0.283019409,0.668717091,Dress-Ls
65,"furthermore, research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and / or cares about.",", research has shown children are to report a crime if it involves someone that he or she knows, trusts, or / and cares about.","[""children won't report people they know."", 'moreover, research has shown that children are less likely to report a crime if it involves someone that they know, trust, and / or care about.', 'furthermore, research has shown children are less likely to report a crime if it involves someone that they know, trust, or care for.', 'research has shown that children are less likely to report a crime if it involves someone that he or she knows.', 'research shows that children are less likely to report a crime involving someone they love.', 'research has shown children are less likely to report a crime if it involves someone that he or she knows, trusts, and / or cares about.', ""research has shown children aren't as likely to report a crime if it involves someone that he or she knows, trusts, and/or cares about."", 'research shows children are less likely to report a crime if it involves someone they know, trust or care about.', 'research shows children are less likely to tell on people they trust, know or care about for a crime.', 'children might not report crimes when they know, trust, or care about the person.']",-0.551540051,-1.2061422590000002,-0.7480827590000001,Hybrid
67,"furthermore, spectroscopic studies have shown evidence of hydrated minerals and silicates, which indicate rather a stony surface composition.","because of this, spectroscopic studies have shown evidence of hydrated minerals and silicates, which show a stony surface.","['stectroscopic studies have shown evidence of hydrated minerals and silicates, which indicate a stony surface composition.', 'spectroscopic studies show the existence of hydrated minerals and silicates.  this means that there is a stony surface composition.', 'studies using light show that the surface was made of stones.', 'furthermore, spectroscopic studies have shown hydrated minerals and silicates have a stony surface.', 'spectroscopic studies show evidence that indicates a stony surface composition.', 'furthermore, spectroscopic studies have shown evidence of hydrated minerals and silicates, which indicate a stony surface composition.', 'also, spectroscopic studies showed that there were hydrated minerals and silicates. this tells us that the surface composition is stony.', 'studies splitting light have indicated a rather stony surface.', 'also, spectroscopic studies have shown evidence of moist minerals and silicates, which indicate a rocky composition on the surface.', 'chemistry studies show minerals and silicates with water attached show a stony surface makeup.']",0.629453252,0.512815977,0.932597663,ACCESS
67,"furthermore, spectroscopic studies have shown evidence of hydrated minerals and silicates, which indicate rather a stony surface composition.",spectroscopic studies have shown evidence of hydrated minerals and silicates.,"['stectroscopic studies have shown evidence of hydrated minerals and silicates, which indicate a stony surface composition.', 'spectroscopic studies show the existence of hydrated minerals and silicates.  this means that there is a stony surface composition.', 'studies using light show that the surface was made of stones.', 'furthermore, spectroscopic studies have shown hydrated minerals and silicates have a stony surface.', 'spectroscopic studies show evidence that indicates a stony surface composition.', 'furthermore, spectroscopic studies have shown evidence of hydrated minerals and silicates, which indicate a stony surface composition.', 'also, spectroscopic studies showed that there were hydrated minerals and silicates. this tells us that the surface composition is stony.', 'studies splitting light have indicated a rather stony surface.', 'also, spectroscopic studies have shown evidence of moist minerals and silicates, which indicate a rocky composition on the surface.', 'chemistry studies show minerals and silicates with water attached show a stony surface makeup.']",0.591727245,0.204812573,0.7713632020000001,Dress-Ls
69,geography the town lies in the limmat valley between baden and zürich.,geography the town is located in the limmat valley between baden and zürich.,"['georgraphy the town is in the limmat valley between baden and zurich.', 'the town is between baden and zürich.', 'a town called geography is between baden and zurich.', 'the town is between baden and zürich. this area is the limmat valley.', 'the town named geography lies in the limmat valley between baden and zurich.', 'the town lies between baden and zurich.', ""the town is in the limmat valley. it's between baden and zurich."", 'the town is in the limmat valley between baden and zurich.', 'the town is in the limmat valley between baden and zürich.', 'the town is in the limmat valley between baden and zürich.']",-0.22301883600000003,0.936605328,0.57353964,ACCESS
69,geography the town lies in the limmat valley between baden and zürich.,the land the city lies in the limmat valley between baden and zürich.,"['georgraphy the town is in the limmat valley between baden and zurich.', 'the town is between baden and zürich.', 'a town called geography is between baden and zurich.', 'the town is between baden and zürich. this area is the limmat valley.', 'the town named geography lies in the limmat valley between baden and zurich.', 'the town lies between baden and zurich.', ""the town is in the limmat valley. it's between baden and zurich."", 'the town is in the limmat valley between baden and zurich.', 'the town is in the limmat valley between baden and zürich.', 'the town is in the limmat valley between baden and zürich.']",-0.5172884879999999,0.286888284,-0.7211934459999999,SBMT-SARI
72,"gimnasia hired first famed colombian trainer francisco maturana, and then julio césar falcioni, but both had limited success.","gimnasia picked first famous colombian coach francisco maturana, and then julio césar falcioni, but both had limited success.","['gimnasia hired first famed colombian trainer francisco maturana, and then julio césar falcioni. however, both had limited success.', 'first, gimnasia hired a famous colombian trainer, francisco maturana. then they hired julio cesar falcioni. neither was very successful.', 'gimnasia hired the famed columbian trainer francisco maturana, followed by julio césar falcioni.  both had limited success.', 'gimnasia hired famed trainer francisco maturana and then julio cesar falcioni, but neither was very successful.', 'gimnasia hired colombian trainer francisco maturana, and then julio cesar falcioni, they had limited success.', 'gimnasia hired the first famous colombian trainer francisco maturana, and then julio césar falcioni, but both were not successful.', 'gimnasia hired columbian trainer francisco maturana, and then julion cesar falcioni.  both had limited success.', 'gimnasia first hired famed colombian trainer francisco maturana, and then julio césar falcioni, but both had limited success.', ""francisco maturana, and then julio césar falcioni were hired by gimnasia but didn't do well."", 'gimnasia hired famous colombian trainer francisco maturana and later julio césar falcioni, but neither did a great job.']",0.074320889,0.551274434,0.079565809,DMASS-DCSS
72,"gimnasia hired first famed colombian trainer francisco maturana, and then julio césar falcioni, but both had limited success.","gimnasia hired first famed colombian trainer francisco maturana, and then julio césar falcioni, both with limited success.","['gimnasia hired first famed colombian trainer francisco maturana, and then julio césar falcioni. however, both had limited success.', 'first, gimnasia hired a famous colombian trainer, francisco maturana. then they hired julio cesar falcioni. neither was very successful.', 'gimnasia hired the famed columbian trainer francisco maturana, followed by julio césar falcioni.  both had limited success.', 'gimnasia hired famed trainer francisco maturana and then julio cesar falcioni, but neither was very successful.', 'gimnasia hired colombian trainer francisco maturana, and then julio cesar falcioni, they had limited success.', 'gimnasia hired the first famous colombian trainer francisco maturana, and then julio césar falcioni, but both were not successful.', 'gimnasia hired columbian trainer francisco maturana, and then julion cesar falcioni.  both had limited success.', 'gimnasia first hired famed colombian trainer francisco maturana, and then julio césar falcioni, but both had limited success.', ""francisco maturana, and then julio césar falcioni were hired by gimnasia but didn't do well."", 'gimnasia hired famous colombian trainer francisco maturana and later julio césar falcioni, but neither did a great job.']",0.130300725,1.009860315,-0.031564019,PBMT-R
73,"gomaespuma was a spanish radio show, hosted by juan luis cano and guillermo fesser.",gomaespuma was a spanish radio show.,"['""gomaespuma"" was a spanish radio show.  the hosts were juan luis cano and guillermo fesser.', 'cano and fesser hosted this spanish radio show.', 'juan luis cano and guillermo fesser hosted gomaespuma, a spanish radio show.', 'gomaespuma was a spanish radio show.  it was hosted by juan luis cano and guillermo fesser.', 'juan luis cano and guillermo fesser hosted a spanish radio show called gomaespuma.', 'gomaespuma was a spanish radio show, with juan luis cano and guillermo fesser.', 'gomaespuma was a spanish radio show led by juan luis cano and guillermo fesser.', 'gomaespuma was a spanish radio show. it was hosted by juan luis cano and guillermo fesser.', 'gomaespuma was a radio show hosted by juan luis cano and guillermo fesser.', 'gomaespuma was a spanish radio show, hosted by juan luis cano and guillermo fesser.']",0.812564897,0.08894763900000001,0.671664642,Dress-Ls
75,gumbasia was created in a style vorkapich taught called kinesthetic film principles.,gumbasia was started in a way called kinesthetic film principles.,"['gumbasia was made in a way vorkapich taught called kinesthetic film principles.', 'gumbasia was created in a style taught by vorkapich.  the style was called kinesthetic film principles.', ""gumbasia's style was called kinesthetic film principles. vorkapich taught people how to use it."", 'gumbasia was made in a style called kinesthetic film principles.', 'gumbasia was made in a style vorkapich taught called kinesthetic film principles.', 'vorkapich taught a style called kinesthetic film principles.  from this gumbasia was created.', 'gumbasia was created in a style called kinesthetic film principles.', ""gumbasia was created in vorkapich's kinesthetic film principles style."", 'gumbasia was created in a style that was taught by vorkapich which is called kinesthetic film principles.', 'vorkapich taught kinesthetic film principles.']",-0.128648705,0.259100863,0.36420763700000003,DMASS-DCSS
75,gumbasia was created in a style vorkapich taught called kinesthetic film principles.,it was made in a style vorkapich taught called kinesthetic film principles.,"['gumbasia was made in a way vorkapich taught called kinesthetic film principles.', 'gumbasia was created in a style taught by vorkapich.  the style was called kinesthetic film principles.', ""gumbasia's style was called kinesthetic film principles. vorkapich taught people how to use it."", 'gumbasia was made in a style called kinesthetic film principles.', 'gumbasia was made in a style vorkapich taught called kinesthetic film principles.', 'vorkapich taught a style called kinesthetic film principles.  from this gumbasia was created.', 'gumbasia was created in a style called kinesthetic film principles.', ""gumbasia was created in vorkapich's kinesthetic film principles style."", 'gumbasia was created in a style that was taught by vorkapich which is called kinesthetic film principles.', 'vorkapich taught kinesthetic film principles.']",0.10159310199999999,0.155776219,0.510856809,PBMT-R
76,he advocates applying a user-centered design process in product development cycles and also works towards popularizing interaction design as a mainstream discipline.,"he stands for applying a user-centered design process in product development cycles, and also works for making interaction design as a mainstream discipline.","['he says to use a user-centered design process. he also tries to get more people to use interaction design.', 'he believes interaction design should be the normal. he also prefers user-centered design processes in his product development.', 'he suggests using a user-centered design process when developing products and also works towards making interaction design popular.', 'he recommends using a user-centered design process in product development cycles and also to popularize interaction design as a mainstream discipline.', 'he advocates for a user-centered design process and works towards making interaction design more mainstream.', 'he advocates applying a user-centered design process in product development cycles. he also works towards popularizing interaction design as a mainstream discipline.', 'he recommends applying a user-centered design process in product development cycles.  he also works towards making interactive design a mainsteam subject.', 'he recommends using a user-centered design process.', 'he suggests a user process in the development cycle and wants to popularize  an interaction design.', 'he recommends applying a user-centered design process and also works towards popularizing interaction design.']",-0.082204333,0.482134301,0.10709301,PBMT-R
76,he advocates applying a user-centered design process in product development cycles and also works towards popularizing interaction design as a mainstream discipline.,he advocates using a user-centered design process in product development cycles and also works for popularizing trade design as a whole field.,"['he says to use a user-centered design process. he also tries to get more people to use interaction design.', 'he believes interaction design should be the normal. he also prefers user-centered design processes in his product development.', 'he suggests using a user-centered design process when developing products and also works towards making interaction design popular.', 'he recommends using a user-centered design process in product development cycles and also to popularize interaction design as a mainstream discipline.', 'he advocates for a user-centered design process and works towards making interaction design more mainstream.', 'he advocates applying a user-centered design process in product development cycles. he also works towards popularizing interaction design as a mainstream discipline.', 'he recommends applying a user-centered design process in product development cycles.  he also works towards making interactive design a mainsteam subject.', 'he recommends using a user-centered design process.', 'he suggests a user process in the development cycle and wants to popularize  an interaction design.', 'he recommends applying a user-centered design process and also works towards popularizing interaction design.']",0.34686306,0.384119685,0.5468498310000001,SBMT-SARI
77,he also completed two collections of short stories entitled the ribbajack & other curious yarns and seven strange and ghostly tales.,he also finished two collections of short stories entitled the ribbajack & other curious yarns.,"['he also wrote two books of short stories; they were called the ribbajack & other curious yarns and seven strange and ghostly tales.', 'he made two short story groups called the ribbajack & other curious yarns and seven strange and ghostly tales.', 'he also finished two collections of short stories of the ribbajack & other curious yarns and seven strange and ghostly tales.', 'he also completed two short story collections. these were titled the ribbajack & other curious yarns and seven strange and ghostly tales.', 'he also wrote two books of short stories called ""the ribbajack & other curious yarns"" and ""seven strange and ghostly tales"".', 'he also wrote two collections of short stories: the ribbajack & other curious yarns and seven strange and ghostly tales.', 'he also wrote two collections of short stories called the ribbajack & other curious yarns and seven strange and ghostly tales.', 'he completed two collections of short stories. the collections were called the ribbajack & other curious yarns and seven strange and ghostly tales.', 'he completed two collections of short stories.  they were titled the ribbajack & other curious yarns and seven strange and ghostly tales.', 'he also completed wrote short story collections called the ribbajack & other curious yarns and seven strange and ghostly tales.']",0.480791376,0.109162804,0.072885048,Dress-Ls
77,he also completed two collections of short stories entitled the ribbajack & other curious yarns and seven strange and ghostly tales.,he completed the two collections of stories entitled ribbajack & other curious yarns and seven strange and ghostly tales.,"['he also wrote two books of short stories; they were called the ribbajack & other curious yarns and seven strange and ghostly tales.', 'he made two short story groups called the ribbajack & other curious yarns and seven strange and ghostly tales.', 'he also finished two collections of short stories of the ribbajack & other curious yarns and seven strange and ghostly tales.', 'he also completed two short story collections. these were titled the ribbajack & other curious yarns and seven strange and ghostly tales.', 'he also wrote two books of short stories called ""the ribbajack & other curious yarns"" and ""seven strange and ghostly tales"".', 'he also wrote two collections of short stories: the ribbajack & other curious yarns and seven strange and ghostly tales.', 'he also wrote two collections of short stories called the ribbajack & other curious yarns and seven strange and ghostly tales.', 'he completed two collections of short stories. the collections were called the ribbajack & other curious yarns and seven strange and ghostly tales.', 'he completed two collections of short stories.  they were titled the ribbajack & other curious yarns and seven strange and ghostly tales.', 'he also completed wrote short story collections called the ribbajack & other curious yarns and seven strange and ghostly tales.']",0.509219347,0.8485307409999999,0.283824946,Hybrid
